index,id,is_relevant,target,source,action,action_type,location,date,country,year,news
a5unE9uyfChjA51FNWq.SaRFuk.q-news_satp_15.tsv_236,64044,TRUE,['civilian'],[],"['injured', 'bomb']","['Bombing/Explosion', 'Bombing/Explosion']",['Dhanusha'],['May 14'],nepal,2011,"One civilian, identified as Dinesh Kumar Yadav (25), was injured when a bomb went off at Lakkad 2 in Janakpurdham area of Dhanusha District on May 14, reports Himalayan Times. According to Yadav, the incident took place when he happened to step on the explosive covered with black tape."
av5MrcjsHnpbU3m73NzBFiC_6wGa-news_satp_15.tsv_279,9050,TRUE,"['man', 'woman']",['Unidentified assailants'],"['shot', 'injured']","['Armed Assault', 'Armed Assault']",['Gwadar'],['September 13'],pakistan,2015,"Unidentified assailants shot dead a man and injured a woman in the Colony area of Gwadar District on September 13, reports The News."
a41xt4YpXpnnpdfsyccfOd8lUaRW-news_satp_15.tsv_234,63308,FALSE,[],[],[],,[],[],pakistan,2011,"Pakistan Army Chief General Ashfaq Parvez Kayani gave his troops full liberty to respond to any further cross border attacks by NATO forces in Afghanistan in the wake of an air strike that killed 24 Pakistani soldiers, reports Indian Express. General Ashfaq Parvez Kayani told commanders of units deployed along the western border with Afghanistan that they had full liberty of action to respond (by) employing all capabilities available at their disposal, the sources said. Kayani was quoted by the sources as saying that there should be no ambiguity in the rules of engagement for everyone down the chain of command if they faced an attack by NATO forces. Such an action would require no clearance at any level and the army would provide resources as required on ground , he was quoted as saying."
a0e.4zvJJSLlDO7wfgUkbJqaq2fa-news_satp_15.tsv_253,28720,FALSE,[],[],[],,[],[],india,2013,"Sanmilita Janagosthiya Sangram Samiti (SJSS) has announced a series of agitation programmes against the demands for further division of Assam as raised by several ethnic groups to suit the game plan of Delhi rulers, reports The Shillong Times. The SJSS will start its agitation programme by holding a mass convention on August 25 in Guwahati. The chief convener of the SJSS, Brajen Mahanta informed that the Samiti would undertake a 15 day awareness programme in four Districts of Bodoland Territorial Autonomous District Council (BTC) areas from September 1 to make people understand that there was no justification behind the demand for a separate Bodoland State."
aF.gYUqLlc0jJtq.9.FKQ.LEn4x0-news_satp_15.tsv_232,16328,FALSE,[],[],[],,[],[],india,2014,"Two hardcore cadres of the Peoples Liberation Front of India (PLFI), a splinter group of the Communist Party of India Maoist (CPI Maoist), were killed in an exchange of fire with Police and Central Reserve Police Force (CRPF) personnel at Kauajor forest under Bano Police Station limits in Simdega District on August 31, reports New Indian Express. Acting on a tip off about presence of 10 PLFI cadres, a team of Bano Police and CRPF raided the area. Seeing the Security Force (SF) personnel coming, the cadres opened fire, and in SF retaliation, hardcore armed cadre Panchu Badaik was killed on the spot, while another cadre Bharat Singh alias Tharthare, sustained bullet injuries and was shifted to Ranchi Institute of Medical Science (RIMS) where he succumbed to injuries, Simdega Superintendent of Police (SP) Aseem Bikrant Minz said. After the encounter three cadres, identified as Jibanmasi Topno, Sanjay Surin and Bhubaneswar Yadav were arrested by the SFs along with seven rifles, three small arms, 50 rounds of live bullets, uniforms, PLFI literatures and seven mobile phones."
aIMi37wQDWyHfOS4Y9vrRPn5E1gG-news_satp_15.tsv_245,18735,TRUE,"['Ngasuan Bridge', 'AR troops']",[],"['IED', 'exploded', 'IED', 'IED']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Churachandpur'],['December 21'],india,2014,"An IED exploded over Ngasuan Bridge along Singhat Behiang road in Churachandpur District, on December 21, reports The Sangai Express. There have been no reports of any casualty. It is suspected that the IED was planted there to target AR troops who may rush to the encounter site as reinforcement. On searching the area, another IED was detected, and was detonated safely by Bomb Disposal Squad of the Army."
aAGYm3ln010Cw0MROakH8t1lQLTa-news_satp_15.tsv_249,36736,FALSE,[],[],[],,[],[],nepal,2013,"Irate cadres of Unified Communist Party of Nepal (UCPN M) party have vandalised their own party office in Dhading District on December 13 following a row over the handing out of the Proportional Representation (PR) seats, reports Nepal News. The District level leaders and activists burnt important documents they seized from the office, vandalized office equipment, furniture and sign board and set them on fire while chanting slogans against the party leadership. Later, they padlocked the party office to show their dissatisfaction over party leaderships unilateral decision while selecting the partys list of final 54 PR candidates. The Maoist activists took such a drastic step to express their resentment and dissatisfaction after Maoist District leader Ram Bahadur Bhandari, who they claimed has devoted many years of his life in the service of the party, didnt appear in the final list of candidates under the PR electoral system submitted to the Election Commission (EC) on December 30."
aA0tn5luV4w2yXR7_TsvxIlUfZF0-news_satp_15.tsv_233,31416,FALSE,[],[],[],,[],[],india,2013,"In an attempt to win the confidence of villagers and keep a close surveillance on the possible regrouping of Communist Party of India Maoist (CPI Maoist) in the wake of coming general elections, the Karimnagar District Police on December 23 launched the Antharmadhanam (introspection) programme in the remote Bheerpur village of Sarangapur mandal (administrative unit), the native of Maoist supremo Muppalla Laxman Rao alias Ganapathi, reports The Hindu. As part of the programme, the Police force and others visited the village and participated in various programmes including a peace rally, paying tributes to the civilians killed in Maoist violence, meeting and community dinner with the villagers and night halt in the make shift tents. The Police also screened a tele film Nadu nedu (then and now) depicting the transition in the society and rapid development of all villages and towns. The residents also passed a resolution that they would not allow their village to be a safe haven for the Maoists"
aR9aADyXvxk.daAQgzezoWU04b3q-news_satp_15.tsv_226,60655,FALSE,[],[],[],,[],[],pakistan,2011,"Lawmaker Mufti Kifayetullah of Jamaat Ulema i Islam Fazl (JUI F) during the proceedings of Khyber Pakhtunkhwa Assembly on May 4 termed Osama bin Laden as a hero of Muslims and a great jihadi leader, who sacrificed his life for the glory of Islam prompting a cabinet member of Awami National Party (ANP) Bashir Ahmad Bilour to call him a symbol of terror, reports Dawn. It is a matter of shame for army and Government that foreign forces invaded the country and killed our hero, he remarked, adding, Khyber Pakhtunkhwa Government was equally responsible for this action. This is a fact that Americans killed bin Laden but they could not eliminate his ideology."
a6Dzm2OtNXBtwkweddl8ZqYaobXu-news_satp_15.tsv_228,2941,FALSE,[],[],[],,[],[],india,2015,"A report of Union Ministry of Home Affairs (MHA) said that the year 2014 was peaceful in comparison to previous years with infiltration showing a steep decline, reports Greater Kashmir on May 4. The report stated During the year 2014, infiltration attempts decreased by 19.85 in comparison to year 2013 because of tightened security vigil on International Border (IB) and Line of Control (LoC). The Security Force (SF) personnel at IB and LoC have been equipped with sophisticated gadgets to monitor the movement along the border. During 2014, the number of infiltration bids came down to 222, the lowest during the last four years. There were 277 infiltration bids in 2013. In 2012 the number of bids was 264 while in 2011 the number was 247."
aJQI3yKImV1dvFUR3PFMkBM_y.Cm-news_satp_15.tsv_231,46254,FALSE,[],[],[],,[],[],pakistan,2012,Police averted a terrorist attack by recovering 25 kilogrammes of explosive material in a cave at Khwar area of Lower Dir District.
aalnWF8l7q4PIQ5xwyfj3KKWvL2S-news_satp_15.tsv_30,19660,TRUE,"['persons', 'Police', 'Police', 'Police', 'Police', 'Police']",[],"['killed', 'injured', 'suicide attack', 'blast', 'suicide bomber', 'suicide bomber', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Peshawar', 'Peshawar', 'Peshawar']",['March 15'],pakistan,2014,"At least 11 persons were killed and 45 others injured in a suicide attack targeting Police in Sarband area of Peshawar (Peshawar Disrict), the provincial capital of Khyber Pakhtunkhwa on March 15, reports Dawn. Deputy Superintendent of Police (DSP city) Banaras Khan said the blast appeared to have targeted Police mobile van and was carried out by a suicide bomber. Superintendent of Police Faisal Kamran said that due to the sensitive nature of the area, which is situated on the border of the tribal areas, Police personnel were using armoured personnel carriers (APC) to conduct routine patrolling when they were targeted by the suicide bomber who was on foot. According to Shafqat Malik, Assistant Inspector General (AIG) of the Bomb Disposal Squad (BDS), at least eight kilograms of explosives were used in the blast. According to Reuters, Tehreek e Taliban Pakistan (TTP) splinter group Ahrar ul Hind (AH) claimed responsibility for the attack. We claim both Peshawar and Quetta attacks, said its chief Umar Qasmi. We don t abide by these talks and will continue to stage attacks , he added."
aT3kOZJYXzhZQcO_1hx5StuXvx.i-news_satp_15.tsv_32,24373,TRUE,"['people', 'ICS cadres', 'AL supporter', 'ICS cadres', 'activist', 'ICS cadres', 'ICS cadres', 'ICS cadres', 'ICS cadres', 'activist']",[],"['killed', 'killed', 'shot', 'killed', 'injured', 'attack']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Lalmonirhat', 'Joypurhat', 'Lakshmipur', 'Lalmonirhat', 'Joypurhat']",['December 15'],bangladesh,2013,"Eight people were killed in violence took place in Lalmonirhat, Joypurhat and Lakshmipur Districts during countrywide hartal (general strike) enforced by JeI on December 15, reports Dhaka Tribune. In Lalmonirhat District, three ICS cadres and one AL supporter were killed and at least three others were shot during instances of violence in Patgram sub District. The deceased were ICS cadres Manirul Islam (28), Abdur Rahman (30) and Shaju Islam (24). The AL activist, Mantu Mia, was beaten to death for what was apparently revenge for the death of three ICS cadres. In Joypurhat District, three ICS cadres were killed in a clash that ensued between the JeI ICS cadres and Police in the District s Purano Poil. The deceased were identified as Firoz Hossain, Sakib and Insan Ali. In Laxmipur District, a leader Bangladesh Chhatra League (BCL), the student wing of AL was hacked to death by ICS cadres. The deceased was Miraz Hossain (22), organising secretary of BCLs Raipura sub District unit. Another activist Masud Alam was injured in the attack."
aQoPR2pv1GxMObHYK.LTRxe2XCWu-news_satp_15.tsv_51,54900,TRUE,['houses'],['Unidentified militants'],['grenades'],['Bombing/Explosion'],"['Thoubal', 'Thoubal', 'Thoubal']",['April 21'],india,2011,"Unidentified militants hurled grenades at two houses on April 21, including the house of Superintendent of Chandel District Hospital, Khagembam Radheshyam, in the Lilong Chajing area in Thoubal District, reports The Telegraph. Police later defused it. Sources revealed that some militants who claimed to be members of the Kangleipak Communist Party Khaba Metei (KCP KM) faction demanded payment of INR 1 Million from the official a few weeks ago. In another incident, the militants lobbed a powerful grenade at the house of upa adhyaksa (Deputy President) of Thoubal zila parishad (District Council), Phuritsabam Jiten, at his house at Thoubal."
aZ6NnxH.nrh3QXHWh9WrBoSWuhFy-news_satp_15.tsv_255,2832,FALSE,[],[],[],,[],[],india,2015,"The Bharuch Police in Gujarat arrested five persons, identified as Shivkumar Mishra (45), Natwar Ravat (36), Hajratali Saiyad (42), Nazir Chauhan (51) and Jyoti Goms (31) along with Fake Indian Currency Notes (FICN) with face value of INR 6.661 million, reports Press Trust of India. Based on a tip off, local Crime Branch officials arrested five persons from Rundh village of Jhagadia tehsil (local administrative division) in of Bharuch District on April 26 evening and seized FICN worth INR 6.572 million. Later on April 27 Police recovered another FICN worth INR 89,000 from the house of the main accused. Police said that Mishra, an electrician with a private firm, had started printing currency notes at his Bharuch house, Mishra and two of his accomplices printed these notes and contacted Saiyad, who agreed to buy them. Jyoti is an accomplice of Saiyad. When all of them were busy making the transaction in an open field in Rundh village yesterday (April 26), we nabbed them, said inspector V R Malhotra. The currency notes were mainly of the Rs 1,000 denomination. We also seized printer, scanner, dye plates, paper cutter and injection syringes, Malhotra added."
aDKr7aD2BnoTw3fiVOKlqegFmqCm-news_satp_15.tsv_55,47635,TRUE,"['people', 'boy', 'civilians', 'constables']",[],"['injured', 'remote controlled bomb', 'improvised explosive device', 'IED', 'injured']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Peshawar'],[],pakistan,2012,"Eight people, including a 12 year old boy, were injured in a remote controlled bomb near a Police checkpost on Ring Road near the cattle market in Peshawar, the provincial capital of Khyber Pakhtunkhwa, reports Daily Times. Superintendent of Police (SP) Rural, Shafiullah Khan said the improvised explosive device (IED) was planted near the checkpost on Ring Road near the cattle market. The attack damaged the wall of checkpost and injured six civilians and two constables."
aS83pW1K.BInzY7ihpGJfFNo_N0q-news_satp_15.tsv_243,8771,TRUE,['Police Official'],[],"['killed', 'injured', 'bomb explosion']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Quetta'],['August 11'],pakistan,2015,"In another incident, a Police Official was killed and another was injured in a bomb explosion in Gawalmandi Chowk of Quetta on August 11, reports Dawn. No outfit has claimed responsibility for the attack."
aVBQwu0cM3OFZCf8SYCVhekNHHz0-news_satp_15.tsv_240,6053,FALSE,[],[],[],,[],[],india,2015,"Bokaro District Police in a joint operation with the Central Reserve Police Force (CRPF) arrested a Communist Party of India Maoist (CPI Maoist) cadre and recovered cash INR 50,000 and pistol from his possession at Tilya village under Mahuataad Police Station limits in Bokaro District on October 25, reports The Times of India. The arrested Maoist has been identified as Jaleshwar Mahto alias Jale. Mahto used to work as a levy collection agent for the Maoists in the area. He has joined the Maoist outfit seven years ago. During Police interrogation Mahto revealed vital information about the people from whom Maoists used to collect levy. Mahto confessed that he collected the cash as levy from a contractor and was carrying to deliver it to Maoist commander Santosh Mahto, when police nabbed him, said Neeraj Kumar, Deputy Superintendent of Police, Bermo."
adelaqr_S4fR70D9XS8RJQzPBCBO-news_satp_15.tsv_238,4891,FALSE,[],[],[],,[],[],india,2015,"The All Assam Students Union (AASU) has issued a 14 point resolution urging the Narendra Modi Government for a bilateral treaty with Bangladesh for deportation of illegal foreigners and push for implementation of the Assam Accord, reports The Telegraph on August 13. The resolution was passed at a two day seminar organised by the union while observing 30 years of the Accord signed in 1985 by then Prime Minister (PM) Rajiv Gandhi. The resolution urged the Centre to sign a bilateral treaty with Bangladesh government for deportation of illegal migrants. The AASU also asked to set up detention camps for illegal migrants. Union Home Minister (UHM) Rajnath Singh and Minister of State for Home Kiren Rijiju attended the seminar and assured that the Centre will not only implement the Accord but also hold tripartite talks with the AASU and State Government to discuss measures to prevent infiltration from Bangladesh. Rajnath Singh said he would visit the international border in Assam this month."
aK0WT2FjWF6UVymd3yBCpGM_.wZW-news_satp_15.tsv_44,57867,TRUE,"['Security Forces', 'SF', 'Army officer', 'SF']","['militants', 'militants', 'militants', 'militants', 'militants']","['killed', 'gun battle', 'gun battle', 'killed', 'killed']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Kupwara', 'Kupwara']",['September 27'],india,2011,"Five militants and three Security Forces (SF) personnel, including an Army officer, were killed in an overnight gun battle in Kupwara District, officials said on September 27, reports Daily Excelsior. The encounter broke out at Awathkul forest area of Kralipora, when Police assisted by Army launched a search operation following information about presence of heavily armed militants, they said. Intermittent firing was going till late tonight, Inspector General of Police (IGP, Kashmir) S M Sahai said, adding, We have lost two boys (policemen) and an Army Lieutenant in the gun battle. An Army spokesman said five militants were killed in the operation so far. Earlier, it was reported that three militants and a Policeman were killed and two SF personnel were injured in an encounter between SFs and the militants in Kralipora forests in the Kupwara District on September 26."
aflwml2eb7tNrUoER_or1l_QhCwW-news_satp_15.tsv_101,7245,FALSE,[],[],[],,[],[],pakistan,2015,"Seven terrorists were executed in different jails of Rawalpindi, Faisalabad, Karachi and Sukkur on January 13, reports The News. Three militants of Lashkar eJhangvi (LeJ) Shahid Hanif alias Mufti Shahid, Muhammad Talha and Khalil Ahmed alias Hassan Jan were executed in Central Prisons in Sukkur. They were condemned to death by an anti terrorism court after they were found guilty of killing Syed Zafar Hussain Zaidi, director laboratories of Ministry of Defense (MoD) in Karachi in July 2001. Two terrorists involved in former President General (Retired) Pervez Musharraf assassination bid case were executed at District Jail Faisalabad. The terrorists were identified as ex employee of Pakistan Air Force Nawazish Ali and Mushtaq. Zulfikar Ali was executed at the Adiala Jail, Rawalpindi. He was associated with Al Qaeda. He was convicted for killing two Policemen near the US Consulate General in Karachi. He was convicted by Anti terrorism Court in Karachi after being booked in 2003 in FIR no 35 03 registered in Karachi under Sections 353, 302, 324, 397 and 7 ATA. Behram Khan, the killer of a lawyer, was hanged at Karachi Central Jail in the presence of judicial magistrate. Behram Khan, along with Police Sub Inspector (SI) Pir Bux, had killed Advocate Ashraf in the courtroom of Sindh High Court in 2003 and they were arrested while trying to escape. Anti terrorism Court in Karachi had sentenced Behram to death while SI Pir Bux was sentenced to life in prison for abetting the crime."
aGoEL8TXneqRT9wmBDzzouI_1loS-news_satp_15.tsv_48,9558,TRUE,['security guard'],['unidentified militants'],"['injured', 'grenade']","['Bombing/Explosion', 'Bombing/Explosion']",[],['December 7'],pakistan,2015,"A security guard was injured when unidentified militants hurled a grenade at the Sargodha Bureau of local television channel Express News on December 7, reports Dawn. However, no loss of life was reported."
aFESpmCDt2BRwq0DmjilgoA3iXWO-news_satp_15.tsv_29,61970,TRUE,"['soldiers', 'roadside military']","['Tehreek e Taliban Pakistan', 'TTP']","['killed', 'injury']","['Unknown', 'Unknown']",[],[],pakistan,2011,Two soldiers were killed and another sustain injury when a group of Tehreek e Taliban Pakistan (TTP) militants attack a roadside military post near Ladha town in South Waziristan Agency.
ae_el3XQHck2WDof4tzG5aMvcrXW-news_satp_15.tsv_121,37056,FALSE,[],[],[],,[],[],srilanka,2013,"Trincomalee High Court on September 18 freed a former Liberation Tigers of Tamil Eelam (LTTE) leader for lack of evidence in a case related to a 2001 attack on a military installation in the Eastern Province, reports Colombo Page. Trincomalee High Court Judge Amal Ranarajah ordered to release the former Eastern area LTTE leader Sivasubramaniam Varadanathan alias Paduman due to poor evidence. The suspect, a resident of Trincomalee was accused of carrying out attacks on army camps in the East and killing soldiers between July and December, 2001."
aiF44WG6t4HW14Y_QMEmi06HQbmu-news_satp_15.tsv_100,20186,TRUE,['opponents'],"['Tauheedul Islam', 'TI', 'TI', 'TI']","['shot', 'shot']","['Armed Assault', 'Armed Assault']",[],['May 10'],pakistan,2014,"A pro Government peace committee, Tauheedul Islam (TI) shot dead one of its opponents on May 10 over suspicions that he was a spy in Landi Kotal tehsil (revenue unit) of Khyber Agency in Federally Administered Tribal Areas (FATA) on May 11, reports Dawn. According to sources, volunteers of the TI group kidnapped Miraj and Waris a few days ago on suspicion of their involvement in two explosions and secretly working for Lashkar e Islam (LI). The sources said that Waris was shot dead after he confessed to his crimes. The fate of Miraj was not known, but according to the sources, a shura of TI had ordered his killing too."
aq7JmvHUtW3sH.0DxdEbqUokgkG8-news_satp_15.tsv_120,23296,FALSE,[],[],[],,[],[],srilanka,2014,"Sri Lanka s upcoming presidential election promises more competition than was initially anticipated with the contest mainly centered between the incumbent President Mahinda Rajapaksa and his opponent common opposition candidate Maithripala Sirisena, but with the tight race comes a great risk of violence, the International Crisis Group (ICG) warns, reports Colombo Page on December 11. In a 15 page report titled Sri Lanka s Presidential Election Risks and Opportunities published December 9, the Brussels based global conflict think tank examines the challenges facing Rajapaksa s ruling party and the Sirisena led opposition, and how domestic and international actors can mitigate the risk of political instability. The sudden emergence of a viable joint opposition is welcome, but the heightened competition raises the likelihood of election related violence and fraud in an increasingly authoritarian political context, where all state institutions are under the tight control of the executive, the ICG report finds."
asctKJcNOAL4CDwiLPewG_btdxOu-news_satp_15.tsv_123,62598,TRUE,[],[],"['low intensity time device', 'exploded', 'time device bomb']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Faisal'],['September 27'],pakistan,2011,"A low intensity time device, installed in a lunch box, hanging along the handle of a bike exploded close to a local university in B Block area of Faisal Town in Lahore late in the night of September 27, Daily Times reported. However, no casualty was reported. Another time device bomb of same weight and packed in a similar lunch box and glass was recovered from the incident site."
ayKLrr6lMPMSDnCBp2YC5zBQyOXK-news_satp_15.tsv_98,1537,FALSE,[],[],[],,[],[],india,2015,"Security Forces (SFs) have busted a Communist Party of India Maoist (CPI Maoist) training camp and recovered a cache of arms and ammunition besides material used for making explosives in forested Gonderas hills under Aranpur Police Station limits in Dantewada District on February 11, reports The New Indian Express. The cache included thirty seven gelatin rods, eleven detonators, two hand grenades, a country made gun, a tiffin bomb, a pipe bomb, explosives, gun powder and materials used in making bombs, he said."
a8QyuW.mFSsr7SA9zJvoZeggPzMC-news_satp_15.tsv_73,13330,TRUE,"['mobile phone tower', 'mobile phone tower']","['Communist Party of India Maoist', 'CPI Maoist']",['ablaze'],['Facility/Infrastructure Attack'],['Khammam'],['April 9'],india,2014,"Suspected cadres of the Communist Party of India Maoist (CPI Maoist) set ablaze a mobile phone tower of a private telecom company at Gannavaram village in Bhadrachalam mandal in Khammam District of Andhra Pradesh on April 9, reports The Hindu. It comes just 20 days ahead of the general elections in the District slated for April 30. Sources said that a group of suspected rebels set afire the battery room and other vital equipment of the mobile phone tower after pouring petrol on the components at the cell site in the village around 1.30 a.m. The suspected rebels left behind a poster in the name of Maoist District committee near the damaged cell site."
a1MrUUnG5MOzhKmlMEvlptURCbuO-news_satp_15.tsv_70,23226,FALSE,[],[],[],,[],[],srilanka,2014,"The Illankai Tamil Arasu Kachchi (ITAK), the main constituent of Sri Lanka s Tamil political party, Tamil National Alliance (TNA) on September 22 in an affidavit to the Supreme Court affirmed that neither the ITAK nor the TNA will seek a separate state within the territory of Sri Lanka, reports Colombo Page. The leader of ITAK parliamentarian Mavai Senathirajah submitted the affidavit to the apex court when six petitions filed by representatives of Sinhala majority nationalist organizations were taken for hearing. The affidavit further stated that the TNA and its leaders has consistently expressed publicly on the ITAK s position pertaining to a federal solution within a united Sri Lanka at several occasions. Earlier, the six petitions filed in the apex court alleged that the political objective of the TNA is to form a separate Government in Sri Lanka and their manifesto is in line with the hidden agenda of the defeated Tamil terrorist organization Liberation Tigers of Tamil Eelam (LTTE)."
a63M3PLrziAMTKTbsfpYNM4hff_a-news_satp_15.tsv_87,710,FALSE,[],[],[],,[],[],bangladesh,2015,"Police arrested three suspects from different places over the killing of secular blogger Niladri Chatterjee Niloy, one for sending a death threat to the secularist blogger and two for claiming the responsibility for the murder, reports The Daily Star. Of the arrested, Mufti Abdul Gaffar, a former madrassa student in Chittagong District, was arrested in Narayanganj District on November 17 for threatening to hack Niloy to death with a machete in a Facebook post around three months before the killing. The other arrestees are Mortuza Faisal Sabbir, a ward level leader of Islami Chhatra Shibir (ICS), the student wing of Jamaat e Islami (JeI) in Chittagong District and Tarequl Alam, a former general secretary of Sitakunda ICS. The duo claimed the responsibility for Niloy s murder in a Facebook post uploaded from a mobile phone. Tarequl was arrested at Chittagong District on November 16 while Sabbir at Narayanganj District on November 17."
a1jR.TA_hJ7HdJSl.i8iqdKAlBxm-news_satp_15.tsv_92,31942,FALSE,[],[],[],,[],[],pakistan,2013,In a clash with Kamarkhel volunteers in the area LI commander Mehar Gul was killed and four of his associates were injured as fierce fighting continued in Takhtakai.
aBOBm52A4hI3BfVfCXpagePpwpKe-news_satp_15.tsv_67,12623,TRUE,"['man', 'man']","['Communist Party of India Maoist', 'CPI Maoist', 'CPI Maoist']","['killed', 'stray bullet']","['Armed Assault', 'Armed Assault']","['Gaya', 'Gaya']",['February 22'],india,2014,"A man was killed by a stray bullet during a five hour encounter between Communist Party of India Maoist (CPI Maoist) and Police in Gaya District on February 22, reports ibnlive.in.com. The fighting erupted after nearly 100 CPI Maoist cadres attacked a Police Station near Grand Trunk Road in Gaya District. A bullet hit a man in his vehicle when he was driving through the area, a Police Official said. The Maoists reportedly targeted the Police Station to loot arms and ammunition. But their attempt was foiled as Police fought back and more Security Forces (SFs) reached the spot within two hours."
a9XEtnZHf2MH2cN92wW09W5wLGXO-news_satp_15.tsv_78,32935,TRUE,['boy'],"['Tehreek e Taliban Pakistan', 'TTP']","['killed', 'injured', 'blast', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Quetta', 'Quetta', 'Quetta']",['April 28'],pakistan,2013,"A boy was killed and five others were injured in a blast on Sariab Road of Quetta (Quetta District), the provincial capital of Balochistan on April 28, reports Daily Times. The electoral procession of Shams Mengal, an independent candidate for PB 5 Quetta seat, was the target. Police sources said that unidentified assailant had planted a bomb on a bicycle in Faizabad area of Sariab, where the electoral procession of the Shams Mengal was underway. The Tehreek e Taliban Pakistan (TTP) claimed responsibility for blast."
aHeEEFi2whoEDwO_VGHRsk_5eSuq-news_satp_15.tsv_66,9441,TRUE,['employees'],['unidentified motorcycle bourne assailants'],"['injured', 'hand grenade attack']","['Bombing/Explosion', 'Bombing/Explosion']","['Faisalabad', 'Faisalabad']",['November 20'],pakistan,2015,"Three employees of television channel Dunya News were injured in a hand grenade attack on the Faisalabad Bureau office by unidentified motorcycle bourne assailants in Faisalabad District of Punjab on November 20, reports Dawn. The assailants threw pamphlets containing threats by Daulat i Islamia Khorasan (Islamic State Khorasan group)."
aDKcmInFmnmjbzpli.dboKSYFHt0-news_satp_15.tsv_62,29547,FALSE,[],[],[],,[],[],india,2013,"Jhadu Huika alias Jagdish (28), a Communist Party of India Maoist (CPI Maoist) cadre from Narayanpatna area of Koraput District surrendered to Koraput Superintendent of Police (SP) Awinash Kumar on September 18, reports The Hindu. Jhadu himself confessed that he was involved in six murders, in Narayanpatna, Bandhugaon and Laxmipur areas while he was with CPI Maoist. He was an active member of the Srikakulam Koraput divisional committee under Andhra Odisha Border Special Zonal Committee (AOBSZC) of the CPI Maoist. He used to wield a .303 rifle. Recently he was the leader of the Maoists operating in Gorkhajhol area of Narayanpatna block. As per the confession of the surrendered Maoist, he had become part of the CPI Maoist via the Narayanpatna based Chasi Mulia Adivasi Sangh (CMAS), a tribal outfit that acts a front for the Maoists."
aIlCYI_wcIEX7QAJB6XiJrWrgsFK-news_satp_15.tsv_93,11759,FALSE,[],[],[],,[],[],india,2014,"Security Forces (SFs) arrested two hardcore Maoist cadres along with arms and explosives from a hideout at Gurania village in East Champaran District on January 1, reports The Indian Express. Acting on a tip off, the Central Reserve Police Force (CRPF) and the Special Task Force (STF) jointly raided a hideout and arrested the Maoists duo, identified as Manoj Kumar Agrawal alias Agrawal ji, and Baitha, Additional Superintendent of Police (ASP), Operation, Sanjay Singh said. Two country made pistols, two live ammunition, two mobile phones, a detonator and Maoist literature were recovered from the arrested ultras possession, the ASP said, adding that both were wanted in about half a dozen cases of Maoist violence."
aIr9BgIY9spHPVwjNgbojqDRguxG-news_satp_15.tsv_71,5812,FALSE,[],[],[],,[],[],india,2015,"North Kashmirs Palhalan area in Baramulla District, a group of youth protesting against alleged raids by SFs pelted stones at Police in the afternoon . Scores of youth pelted stones upon joint team of Armys 29 RR and SOG in Raipora, Palhalan after they conducted raids in the area to arrest some youths allegedly involved in stone pelting. The SFs, meanwhile, fired few teargas shells to contain the protests."
aPcHmTWhO7oMt_DD7avsUCROZqGK-news_satp_15.tsv_64,51459,FALSE,[],[],[],,[],[],pakistan,2012,"According to Majlis Wahdat e Muslimeen (MWM) report published on December 31, as many as 502 Shias, including their leaders, were shot dead in targeted attacks in 2012 in Pakistan, reports Daily Times. It said the year 2012 remained another dangerous year for Shias living in Pakistan. These 502 deaths have brought miseries. Several modest women were made widows and several children lost their fathers, it concluded. The report stated that Balochistan Province ranked first with 156 casualties as far as killings of Shiites is concerned. 145 were shot dead in Sindh followed by 55 in Gilgit Baltistan, 81 in Punjab, nine in Khyber Pakhtunkhwa, 56 in Federally Administered Tribal Area (FATA) 44 in Parachinar (Kurram Agency) and 12 in Orakzai Agency. As per details, 136 were killed in Karachi alone, 119 in Quetta, 55 in Gilgit, 44 in Parachinar, 25 in Rawalpindi, 21 in Khanpur, 16 in Dera Ismail Khan, 12 in Orakzai Agency, 29 in Mastung, seven each in Lahore and Mach, six in Sargodha, four in Peshawar, three each in Hangu and Larkana, two each in Faisalabad, Khairpur and Nawabshah, one each in Ali Pur, Chaman, Dadu, Hub, Noshera, Shahdad Kot and Sialkot. Terrorists shot dead 42 Shiites in January, 37 in February, 36 in March, 34 in April, 24 in May, 30 in June, 35 in July, 42 in August, 51 in September, 28 in October, 80 in November and 63 in December 2012."
